filename,category,snr_level,method,processing_time_ms
1_177_plus_3-138114-A-22_-5dB.wav,clapping,-5dB,Demucs,5607.5
1_178_plus_4-189838-A-22_-5dB.wav,clapping,-5dB,Demucs,3695.2
1_275_plus_5-262957-A-22_-5dB.wav,clapping,-5dB,Demucs,3703.12
1_340_plus_1-115920-A-22_-5dB.wav,clapping,-5dB,Demucs,3678.91
1_344_plus_1-94036-A-22_-5dB.wav,clapping,-5dB,Demucs,3706.42
1_347_plus_5-249937-A-22_-5dB.wav,clapping,-5dB,Demucs,3623.08
1_373_plus_2-76408-B-22_-5dB.wav,clapping,-5dB,Demucs,3656.06
1_376_plus_1-115921-A-22_-5dB.wav,clapping,-5dB,Demucs,3726.95
1_385_plus_4-189836-A-22_-5dB.wav,clapping,-5dB,Demucs,3687.01
1_459_plus_1-110537-A-22_-5dB.wav,clapping,-5dB,Demucs,3709.69
