FILENAME,0dB,-5dB,DeepFilterNet
1_114_plus_2-51173-A-35_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.1219
1_135_plus_1-32373-A-35_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3653
1_142_plus_3-156393-A-35_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4225
1_247_plus_1-49098-A-35_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3880
1_290_plus_3-182710-B-35_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.6235
1_363_plus_5-207811-A-35_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4388
1_379_plus_2-102567-C-35_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3740
1_429_plus_5-141683-A-35_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3598
1_467_plus_3-151273-A-35_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3329
1_72_plus_1-27165-A-35_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.2017
