FILENAME,0dB,-5dB,DeepFilterNet
1_106_plus_2-125875-A-13_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.2656
1_149_plus_2-80844-A-13_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.6524
1_16_plus_3-129338-A-13_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3368
1_271_plus_3-134802-A-13_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3625
1_286_plus_3-155766-A-13_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.7694
1_298_plus_1-59102-A-13_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3454
1_366_plus_2-96033-A-13_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.6856
1_394_plus_1-7456-A-13_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4158
1_455_plus_3-163607-A-13_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3161
1_97_plus_5-210540-A-13_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3746
