filename,category,snr_level,method,processing_time_ms
1_165_plus_3-51731-B-42_-5dB.wav,siren,-5dB,DeepFilterNet,39.56
1_210_plus_1-76831-A-42_-5dB.wav,siren,-5dB,DeepFilterNet,32.55
1_300_plus_1-76831-C-42_-5dB.wav,siren,-5dB,DeepFilterNet,32.48
1_349_plus_4-80761-A-42_-5dB.wav,siren,-5dB,DeepFilterNet,32.12
1_404_plus_5-160551-A-42_-5dB.wav,siren,-5dB,DeepFilterNet,42.09
1_412_plus_1-76831-B-42_-5dB.wav,siren,-5dB,DeepFilterNet,29.49
1_421_plus_4-90014-A-42_-5dB.wav,siren,-5dB,DeepFilterNet,26.53
1_451_plus_3-58772-A-42_-5dB.wav,siren,-5dB,DeepFilterNet,26.53
1_463_plus_3-51376-A-42_-5dB.wav,siren,-5dB,DeepFilterNet,27.03
1_51_plus_2-70936-A-42_-5dB.wav,siren,-5dB,DeepFilterNet,32.23
