FILENAME,0dB,-5dB,DeepFilterNet
1_129_plus_2-130245-A-34_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4591
1_208_plus_1-41615-A-34_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5837
1_28_plus_2-81190-A-34_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.6550
1_305_plus_2-83688-A-34_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5153
1_326_plus_1-68734-A-34_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3648
1_336_plus_4-175025-A-34_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.6381
1_402_plus_3-148932-A-34_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.2558
1_424_plus_1-43764-A-34_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.6737
1_485_plus_2-83667-A-34_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3397
1_496_plus_1-101404-A-34_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3653
