FILENAME,0dB,-5dB,DeepFilterNet
1_161_plus_1-96890-A-37_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.5662
1_211_plus_4-209698-A-37_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.6055
1_236_plus_5-219242-B-37_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3348
1_268_plus_3-148297-A-37_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4288
1_292_plus_5-219242-A-37_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.7661
1_295_plus_2-78562-A-37_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.6380
1_31_plus_5-234247-A-37_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.1796
1_383_plus_1-74517-A-37_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3751
1_475_plus_5-233645-A-37_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4175
1_65_plus_2-102435-A-37_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4861
