FILENAME,0dB,-5dB,DeepFilterNet
1_11_plus_1-39937-A-28_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3583
1_162_plus_4-197454-A-28_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4815
1_180_plus_3-124795-A-28_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4774
1_259_plus_3-123086-A-28_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3956
1_451_plus_4-191297-A-28_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.6351
1_45_plus_4-184237-A-28_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3473
1_499_plus_4-197454-B-28_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.2686
1_69_plus_4-183882-B-28_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3480
1_92_plus_5-233312-A-28_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.2908
1_98_plus_3-151557-A-28_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3417
