filename,category,snr_level,method,processing_time_ms
1_127_plus_5-263831-B-6_-5dB.wav,hen,-5dB,Demucs,5427.55
1_152_plus_2-120587-A-6_-5dB.wav,hen,-5dB,Demucs,3658.94
1_246_plus_3-178096-A-6_-5dB.wav,hen,-5dB,Demucs,3748.25
1_296_plus_1-31251-A-6_-5dB.wav,hen,-5dB,Demucs,3645.85
1_321_plus_3-171281-A-6_-5dB.wav,hen,-5dB,Demucs,3692.51
1_355_plus_3-164216-A-6_-5dB.wav,hen,-5dB,Demucs,3826.69
1_38_plus_3-164216-B-6_-5dB.wav,hen,-5dB,Demucs,3712.5
1_427_plus_5-263831-A-6_-5dB.wav,hen,-5dB,Demucs,3697.69
1_465_plus_2-75726-A-6_-5dB.wav,hen,-5dB,Demucs,3737.36
1_75_plus_1-71030-A-6_-5dB.wav,hen,-5dB,Demucs,3684.38
