FILENAME,0dB,-5dB,DeepFilterNet
1_150_plus_3-105236-A-7_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3655
1_275_plus_2-81970-A-7_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5006
1_324_plus_3-110913-B-7_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3561
1_369_plus_3-110913-A-7_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3355
1_387_plus_5-194932-A-7_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3897
1_400_plus_3-104761-B-7_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3419
1_464_plus_5-233787-A-7_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5441
1_494_plus_4-182314-B-7_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.2975
1_69_plus_2-99955-A-7_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3068
1_88_plus_4-143118-A-7_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5067
