FILENAME,0dB,-5dB,DeepFilterNet
1_149_plus_1-17742-A-12_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4826
1_25_plus_3-104632-A-12_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3372
1_269_plus_4-181563-A-12_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5437
1_310_plus_3-158476-A-12_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.6340
1_373_plus_2-28314-B-12_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3394
1_429_plus_5-193473-A-12_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.2585
1_46_plus_5-215658-B-12_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4943
1_484_plus_5-193473-B-12_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3063
1_490_plus_2-18766-A-12_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.6118
1_54_plus_3-65748-A-12_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.6536
