FILENAME,0dB,-5dB,DeepFilterNet
1_132_plus_2-182508-A-8_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3197
1_167_plus_4-250864-A-8_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4341
1_197_plus_3-197408-B-8_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.2623
1_235_plus_4-188703-D-8_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3124
1_276_plus_5-200329-A-8_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.5909
1_27_plus_3-140199-B-8_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.6863
1_375_plus_5-61635-A-8_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4444
1_401_plus_3-140199-A-8_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.5367
1_53_plus_1-57795-A-8_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4753
1_70_plus_1-121951-A-8_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3353
