filename,category,snr_level,method,processing_time_ms
1_11_plus_1-39937-A-28_0dB.wav,snoring,0dB,Spectral Gating,22.59
1_162_plus_4-197454-A-28_0dB.wav,snoring,0dB,Spectral Gating,19.55
1_180_plus_3-124795-A-28_0dB.wav,snoring,0dB,Spectral Gating,17.93
1_259_plus_3-123086-A-28_0dB.wav,snoring,0dB,Spectral Gating,18.59
1_451_plus_4-191297-A-28_0dB.wav,snoring,0dB,Spectral Gating,18.03
1_45_plus_4-184237-A-28_0dB.wav,snoring,0dB,Spectral Gating,19.03
1_499_plus_4-197454-B-28_0dB.wav,snoring,0dB,Spectral Gating,20.03
1_69_plus_4-183882-B-28_0dB.wav,snoring,0dB,Spectral Gating,20.03
1_92_plus_5-233312-A-28_0dB.wav,snoring,0dB,Spectral Gating,18.01
1_98_plus_3-151557-A-28_0dB.wav,snoring,0dB,Spectral Gating,18.59
