filename,category,snr_level,method,processing_time_ms
1_108_plus_2-39945-B-19_-5dB.wav,thunderstorm,-5dB,DeepFilterNet,39.61
1_148_plus_5-188495-A-19_-5dB.wav,thunderstorm,-5dB,DeepFilterNet,44.09
1_183_plus_2-39945-A-19_-5dB.wav,thunderstorm,-5dB,DeepFilterNet,42.49
1_199_plus_1-24524-A-19_-5dB.wav,thunderstorm,-5dB,DeepFilterNet,28.3
1_339_plus_3-103051-A-19_-5dB.wav,thunderstorm,-5dB,DeepFilterNet,25.54
1_33_plus_5-195557-A-19_-5dB.wav,thunderstorm,-5dB,DeepFilterNet,27.99
1_36_plus_3-144891-A-19_-5dB.wav,thunderstorm,-5dB,DeepFilterNet,29.03
1_47_plus_1-101296-A-19_-5dB.wav,thunderstorm,-5dB,DeepFilterNet,33.06
1_51_plus_1-24524-B-19_-5dB.wav,thunderstorm,-5dB,DeepFilterNet,26.53
1_6_plus_4-125070-A-19_-5dB.wav,thunderstorm,-5dB,DeepFilterNet,29.06
