FILENAME,0dB,-5dB,DeepFilterNet
1_108_plus_2-39945-B-19_-5dB.wav,0.8102,0.7498,0.5358
1_108_plus_2-39945-B-19_-5dB_DeepFilterNet3.wav,0.8102,0.7498,0.5035
1_148_plus_5-188495-A-19_-5dB.wav,0.8163,0.7356,0.6180
1_148_plus_5-188495-A-19_-5dB_DeepFilterNet3.wav,0.8163,0.7356,0.6714
1_183_plus_2-39945-A-19_-5dB.wav,0.8413,0.7410,0.6254
1_183_plus_2-39945-A-19_-5dB_DeepFilterNet3.wav,0.8413,0.7410,0.5954
1_199_plus_1-24524-A-19_-5dB.wav,0.8348,0.7967,0.7723
1_199_plus_1-24524-A-19_-5dB_DeepFilterNet3.wav,0.8348,0.7967,0.7981
1_339_plus_3-103051-A-19_-5dB.wav,0.8204,0.7066,0.4838
1_339_plus_3-103051-A-19_-5dB_DeepFilterNet3.wav,0.8204,0.7066,0.4959
1_33_plus_5-195557-A-19_-5dB.wav,0.7385,0.5793,0.5176
1_33_plus_5-195557-A-19_-5dB_DeepFilterNet3.wav,0.7385,0.5793,0.5180
1_36_plus_3-144891-A-19_-5dB.wav,0.8700,0.8113,0.3009
1_36_plus_3-144891-A-19_-5dB_DeepFilterNet3.wav,0.8700,0.8113,0.4445
1_47_plus_1-101296-A-19_-5dB.wav,0.4858,0.4006,0.4880
1_47_plus_1-101296-A-19_-5dB_DeepFilterNet3.wav,0.4858,0.4006,0.5294
1_51_plus_1-24524-B-19_-5dB.wav,0.7525,0.6738,0.5250
1_51_plus_1-24524-B-19_-5dB_DeepFilterNet3.wav,0.7525,0.6738,0.4842
1_6_plus_4-125070-A-19_-5dB.wav,0.6204,0.5228,0.3892
1_6_plus_4-125070-A-19_-5dB_DeepFilterNet3.wav,0.6204,0.5228,0.3713
