FILENAME,0dB,-5dB,DeepFilterNet
1_100_plus_1-977-A-39_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.5127
1_105_plus_4-212698-A-39_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4694
1_156_plus_2-106881-A-39_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3464
1_223_plus_5-260434-A-39_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3264
1_252_plus_1-84536-A-39_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.6111
1_302_plus_5-221529-A-39_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.6100
1_30_plus_4-204777-C-39_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3797
1_425_plus_2-141563-A-39_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3900
1_58_plus_1-84704-A-39_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3455
1_96_plus_3-203371-A-39_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.6186
