FILENAME,0dB,-5dB,DeepFilterNet
1_138_plus_1-47819-C-5_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4712
1_188_plus_5-177614-A-5_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.2635
1_193_plus_5-214759-A-5_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3891
1_231_plus_1-34094-B-5_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.2396
1_265_plus_2-83934-A-5_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3584
1_315_plus_3-146964-A-5_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3850
1_328_plus_4-120160-A-5_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3915
1_357_plus_2-83934-B-5_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4362
1_395_plus_4-149940-B-5_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4128
1_425_plus_5-214759-B-5_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4844
