FILENAME,0dB,-5dB,DeepFilterNet
1_180_plus_3-169907-A-29_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4263
1_184_plus_1-17295-A-29_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5385
1_216_plus_2-94807-A-29_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.2279
1_245_plus_4-210593-A-29_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4205
1_278_plus_2-122763-A-29_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5331
1_302_plus_4-194808-A-29_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5632
1_322_plus_5-259640-A-29_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.1502
1_413_plus_4-204202-A-29_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4226
1_42_plus_2-92978-A-29_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.1905
1_79_plus_5-243036-A-29_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5966
