filename,category,snr_level,method,processing_time_ms
1_116_plus_5-220026-A-21_0dB.wav,sneezing,0dB,DeepFilterNet,40.55
1_136_plus_1-47274-A-21_0dB.wav,sneezing,0dB,DeepFilterNet,37.05
1_154_plus_4-156843-A-21_0dB.wav,sneezing,0dB,DeepFilterNet,34.54
1_167_plus_2-130978-A-21_0dB.wav,sneezing,0dB,DeepFilterNet,36.53
1_201_plus_4-157297-A-21_0dB.wav,sneezing,0dB,DeepFilterNet,25.52
1_205_plus_4-185619-A-21_0dB.wav,sneezing,0dB,DeepFilterNet,31.03
1_20_plus_1-29680-A-21_0dB.wav,sneezing,0dB,DeepFilterNet,29.76
1_320_plus_3-143119-A-21_0dB.wav,sneezing,0dB,DeepFilterNet,35.08
1_462_plus_2-109505-A-21_0dB.wav,sneezing,0dB,DeepFilterNet,25.53
1_77_plus_3-150231-A-21_0dB.wav,sneezing,0dB,DeepFilterNet,29.53
