filename,category,snr_level,method,processing_time_ms
1_140_plus_3-146186-A-44_-5dB.wav,engine,-5dB,Wavelet,2537.13
1_188_plus_3-154758-A-44_-5dB.wav,engine,-5dB,Wavelet,4.0
1_195_plus_4-201988-A-44_-5dB.wav,engine,-5dB,Wavelet,3.0
1_224_plus_2-106487-A-44_-5dB.wav,engine,-5dB,Wavelet,2.52
1_252_plus_3-259622-A-44_-5dB.wav,engine,-5dB,Wavelet,3.0
1_262_plus_3-115382-A-44_-5dB.wav,engine,-5dB,Wavelet,2.5
1_283_plus_3-141240-B-44_-5dB.wav,engine,-5dB,Wavelet,2.0
1_318_plus_2-106014-A-44_-5dB.wav,engine,-5dB,Wavelet,3.52
1_392_plus_4-171652-A-44_-5dB.wav,engine,-5dB,Wavelet,3.0
1_95_plus_1-18527-A-44_-5dB.wav,engine,-5dB,Wavelet,3.5
