filename,category,snr_level,method,processing_time_ms
1_161_plus_4-119648-A-48_-5dB.wav,fireworks,-5dB,Demucs,5471.18
1_269_plus_5-160614-E-48_-5dB.wav,fireworks,-5dB,Demucs,3757.46
1_323_plus_2-117615-E-48_-5dB.wav,fireworks,-5dB,Demucs,3678.22
1_35_plus_1-25777-A-48_-5dB.wav,fireworks,-5dB,Demucs,3661.87
1_373_plus_2-117616-A-48_-5dB.wav,fireworks,-5dB,Demucs,3598.65
1_385_plus_2-165801-A-48_-5dB.wav,fireworks,-5dB,Demucs,3626.42
1_402_plus_5-160614-F-48_-5dB.wav,fireworks,-5dB,Demucs,3552.41
1_409_plus_4-119648-C-48_-5dB.wav,fireworks,-5dB,Demucs,3582.82
1_441_plus_1-25781-A-48_-5dB.wav,fireworks,-5dB,Demucs,3628.14
1_463_plus_1-115546-A-48_-5dB.wav,fireworks,-5dB,Demucs,3805.15
