FILENAME,0dB,-5dB,DeepFilterNet
1_12_plus_1-181071-B-40_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.6184
1_168_plus_5-177957-C-40_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.5793
1_236_plus_2-188822-D-40_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4329
1_33_plus_2-188822-C-40_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3977
1_394_plus_3-150979-A-40_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4019
1_397_plus_4-175000-B-40_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4797
1_430_plus_5-205898-A-40_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3504
1_442_plus_4-161579-A-40_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4624
1_82_plus_4-193480-A-40_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4375
1_99_plus_5-191131-A-40_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4595
