FILENAME,0dB,-5dB,DeepFilterNet
1_173_plus_1-208757-E-2_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5362
1_181_plus_4-234644-A-2_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5016
1_207_plus_4-250869-A-2_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3480
1_228_plus_3-257858-A-2_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4589
1_36_plus_1-208757-A-2_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3006
1_391_plus_1-208757-C-2_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4453
1_393_plus_2-158746-D-2_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5053
1_431_plus_5-127990-A-2_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3940
1_440_plus_1-260640-B-2_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5340
1_453_plus_4-132383-A-2_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4702
