FILENAME,0dB,-5dB,DeepFilterNet
1_162_plus_2-32515-B-4_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.5614
1_187_plus_4-99644-B-4_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4272
1_230_plus_4-99644-A-4_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.1333
1_240_plus_4-99644-C-4_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.5565
1_249_plus_3-70962-A-4_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.5149
1_277_plus_2-52789-A-4_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.7750
1_36_plus_1-18757-A-4_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.7208
1_425_plus_5-189795-A-4_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.5283
1_481_plus_4-99193-A-4_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.5557
1_488_plus_5-187201-A-4_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.5845
