filename,category,snr_level,method,processing_time_ms
1_107_plus_1-36164-A-26_0dB.wav,laughing,0dB,Spectral Gating,17.0
1_132_plus_4-164243-A-26_0dB.wav,laughing,0dB,Spectral Gating,14.44
1_159_plus_2-60791-A-26_0dB.wav,laughing,0dB,Spectral Gating,14.51
1_218_plus_5-244526-A-26_0dB.wav,laughing,0dB,Spectral Gating,13.5
1_296_plus_5-171118-A-26_0dB.wav,laughing,0dB,Spectral Gating,13.5
1_298_plus_2-79775-A-26_0dB.wav,laughing,0dB,Spectral Gating,16.61
1_314_plus_5-242932-A-26_0dB.wav,laughing,0dB,Spectral Gating,17.92
1_463_plus_1-30043-A-26_0dB.wav,laughing,0dB,Spectral Gating,15.15
1_482_plus_3-110536-A-26_0dB.wav,laughing,0dB,Spectral Gating,14.84
1_58_plus_5-263775-A-26_0dB.wav,laughing,0dB,Spectral Gating,14.51
