filename,category,snr_level,method,processing_time_ms
1_129_plus_2-130245-A-34_0dB.wav,can_opening,0dB,DeepFilterNet,43.31
1_208_plus_1-41615-A-34_0dB.wav,can_opening,0dB,DeepFilterNet,31.55
1_28_plus_2-81190-A-34_0dB.wav,can_opening,0dB,DeepFilterNet,36.75
1_305_plus_2-83688-A-34_0dB.wav,can_opening,0dB,DeepFilterNet,34.56
1_326_plus_1-68734-A-34_0dB.wav,can_opening,0dB,DeepFilterNet,32.57
1_336_plus_4-175025-A-34_0dB.wav,can_opening,0dB,DeepFilterNet,27.04
1_402_plus_3-148932-A-34_0dB.wav,can_opening,0dB,DeepFilterNet,26.41
1_424_plus_1-43764-A-34_0dB.wav,can_opening,0dB,DeepFilterNet,26.17
1_485_plus_2-83667-A-34_0dB.wav,can_opening,0dB,DeepFilterNet,26.76
1_496_plus_1-101404-A-34_0dB.wav,can_opening,0dB,DeepFilterNet,29.53
