FILENAME,0dB,-5dB,DeepFilterNet
1_184_plus_4-201300-A-31_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5181
1_225_plus_1-81851-A-31_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5545
1_249_plus_3-158056-B-31_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5254
1_262_plus_3-167096-A-31_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3638
1_275_plus_3-185313-A-31_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5511
1_397_plus_2-119139-A-31_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3697
1_41_plus_4-195305-A-31_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5753
1_485_plus_1-95563-A-31_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5545
1_490_plus_2-153388-A-31_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.1845
1_499_plus_1-118206-A-31_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4308
