FILENAME,0dB,-5dB,DeepFilterNet
1_116_plus_5-220026-A-21_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.6474
1_136_plus_1-47274-A-21_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3695
1_154_plus_4-156843-A-21_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5827
1_167_plus_2-130978-A-21_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.6385
1_201_plus_4-157297-A-21_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.1912
1_205_plus_4-185619-A-21_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.2680
1_20_plus_1-29680-A-21_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5914
1_320_plus_3-143119-A-21_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4848
1_462_plus_2-109505-A-21_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4679
1_77_plus_3-150231-A-21_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.2532
