FILENAME,0dB,-5dB,DeepFilterNet
1_11_plus_1-110389-A-0_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3817
1_133_plus_5-208030-A-0_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.6795
1_142_plus_2-114587-A-0_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.7274
1_168_plus_3-144028-A-0_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.6836
1_278_plus_5-203128-A-0_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5673
1_290_plus_4-182395-A-0_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5064
1_310_plus_4-191687-A-0_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.8474
1_319_plus_4-207124-A-0_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.2760
1_402_plus_3-180256-A-0_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.5590
1_439_plus_5-231762-A-0_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3789
