filename,category,snr_level,method,processing_time_ms
1_100_plus_1-977-A-39_-5dB.wav,glass_breaking,-5dB,DeepFilterNet,5820.85
1_105_plus_4-212698-A-39_-5dB.wav,glass_breaking,-5dB,DeepFilterNet,5763.16
1_156_plus_2-106881-A-39_-5dB.wav,glass_breaking,-5dB,DeepFilterNet,5807.88
1_223_plus_5-260434-A-39_-5dB.wav,glass_breaking,-5dB,DeepFilterNet,5946.24
1_252_plus_1-84536-A-39_-5dB.wav,glass_breaking,-5dB,DeepFilterNet,6224.21
1_302_plus_5-221529-A-39_-5dB.wav,glass_breaking,-5dB,DeepFilterNet,5945.22
1_30_plus_4-204777-C-39_-5dB.wav,glass_breaking,-5dB,DeepFilterNet,5835.42
1_425_plus_2-141563-A-39_-5dB.wav,glass_breaking,-5dB,DeepFilterNet,5962.12
1_58_plus_1-84704-A-39_-5dB.wav,glass_breaking,-5dB,DeepFilterNet,5906.81
1_96_plus_3-203371-A-39_-5dB.wav,glass_breaking,-5dB,DeepFilterNet,5953.08
