filename,category,snr_level,method,processing_time_ms
1_150_plus_3-105236-A-7_0dB.wav,insects,0dB,DeepFilterNet,4411.48
1_275_plus_2-81970-A-7_0dB.wav,insects,0dB,DeepFilterNet,3914.31
1_324_plus_3-110913-B-7_0dB.wav,insects,0dB,DeepFilterNet,3824.42
1_369_plus_3-110913-A-7_0dB.wav,insects,0dB,DeepFilterNet,3867.79
1_387_plus_5-194932-A-7_0dB.wav,insects,0dB,DeepFilterNet,3943.82
1_400_plus_3-104761-B-7_0dB.wav,insects,0dB,DeepFilterNet,4020.49
1_464_plus_5-233787-A-7_0dB.wav,insects,0dB,DeepFilterNet,3855.91
1_494_plus_4-182314-B-7_0dB.wav,insects,0dB,DeepFilterNet,4013.05
1_69_plus_2-99955-A-7_0dB.wav,insects,0dB,DeepFilterNet,3795.66
1_88_plus_4-143118-A-7_0dB.wav,insects,0dB,DeepFilterNet,4174.92
