FILENAME,0dB,-5dB,DeepFilterNet
1_180_plus_3-169907-A-29_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4577
1_184_plus_1-17295-A-29_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4904
1_216_plus_2-94807-A-29_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.6022
1_245_plus_4-210593-A-29_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4215
1_278_plus_2-122763-A-29_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.5555
1_302_plus_4-194808-A-29_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.5837
1_322_plus_5-259640-A-29_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3171
1_413_plus_4-204202-A-29_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4087
1_42_plus_2-92978-A-29_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.2535
1_79_plus_5-243036-A-29_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.6539
