FILENAME,0dB,-5dB,DeepFilterNet
1_145_plus_2-66637-A-20_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.5359
1_254_plus_4-167077-B-20_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.6239
1_257_plus_4-185575-A-20_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.2274
1_341_plus_1-211527-C-20_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3937
1_433_plus_1-22694-B-20_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.2367
1_458_plus_3-152007-A-20_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.5097
1_475_plus_1-22694-A-20_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4775
1_484_plus_5-198411-G-20_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3942
1_498_plus_4-59579-A-20_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3458
1_89_plus_3-152007-D-20_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4266
