FILENAME,0dB,-5dB,DeepFilterNet
1_140_plus_3-146186-A-44_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.6374
1_188_plus_3-154758-A-44_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4131
1_195_plus_4-201988-A-44_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4716
1_224_plus_2-106487-A-44_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.6738
1_252_plus_3-259622-A-44_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.5638
1_262_plus_3-115382-A-44_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.5278
1_283_plus_3-141240-B-44_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3711
1_318_plus_2-106014-A-44_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.3778
1_392_plus_4-171652-A-44_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.5142
1_95_plus_1-18527-A-44_0dB_DeepFilterNet3.wav,0.0000,0.0000,0.4382
