FILENAME,0dB,-5dB,DeepFilterNet
1_103_plus_4-218304-A-25_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4378
1_173_plus_2-209473-A-25_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.3278
1_205_plus_3-249913-A-25_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.2716
1_212_plus_5-51149-A-25_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.2450
1_354_plus_1-223162-A-25_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.8360
1_37_plus_3-103597-A-25_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4747
1_400_plus_4-198962-A-25_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4035
1_476_plus_4-198962-B-25_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.4797
1_47_plus_5-234263-A-25_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.6055
1_98_plus_1-155858-E-25_-5dB_DeepFilterNet3.wav,0.0000,0.0000,0.2999
